trap_index,year_week,avg_daily_trap_count,longitude,latitude,geoid,PRESSURE
868128307ffffff,2022-06,1.8122231472156856,-45.59979915934851,-13.073744344196198,5,Low
868128307ffffff,2022-07,2.2286089188301745,-45.59979915934851,-13.073744344196198,5,Low
868128307ffffff,2022-08,3.0910399053118565,-45.59979915934851,-13.073744344196198,5,Low
868128307ffffff,2022-09,4.107560397868569,-45.59979915934851,-13.073744344196198,5,Low
868128307ffffff,2022-10,4.9340513127033745,-45.59979915934851,-13.073744344196198,5,Low
86812831fffffff,2021-41,15.104539982445502,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-42,14.413852215529726,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-43,12.30908257222591,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-44,9.454283930941882,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-45,6.815881169539657,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-46,5.287043434720327,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-47,5.385322752667789,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-48,7.077448973792428,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-49,9.790592598693213,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-50,12.606282720736388,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-51,14.571333730631848,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2021-52,15.020523866407343,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-01,13.801790381560954,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-02,11.327706808322333,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-03,8.4358159003241,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-04,6.105099249170017,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-05,5.124566111887572,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-06,5.826152900290268,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-07,7.972353922562741,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-08,10.836623344325533,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-09,13.44933017792833,-45.57721139874406,-13.015598904433109,5,Low
86812831fffffff,2022-10,14.926004028142733,-45.57721139874406,-13.015598904433109,5,Low
86812832fffffff,2021-41,8.068372271810581,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-42,8.894276354581638,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-43,11.965873105960918,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-44,16.436175213381347,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-45,20.79186712957653,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-46,23.558431889588,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-47,23.799314119027283,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-48,21.432968809500974,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-49,17.260466461627555,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-50,12.694309524304424,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-51,9.280262941032658,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2021-52,8.174071815701529,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-01,9.75021111398124,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-02,13.475115978860234,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-03,18.087807552835166,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-04,22.026767686594862,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-05,23.95855415023127,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-06,23.22920611085862,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-07,20.085627178306485,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-08,15.592002000138994,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-09,11.269541600197382,-45.66343583313998,-13.083449949646214,5,Low
86812832fffffff,2022-10,8.581513195884506,-45.66343583313998,-13.083449949646214,5,Low
868128347ffffff,2021-41,24.911765628406204,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-42,20.2181727921255,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-43,14.563714355102466,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-44,11.635803189164406,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-45,12.425614696321423,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-46,16.66577678303947,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-47,22.920882388549934,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2021-48,29.073412755697806,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2021-49,33.04057355964797,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2021-50,33.479375897445024,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2021-51,30.241273567063192,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2021-52,24.42244988731494,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-01,17.99273063949325,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-02,13.128745918941158,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-03,11.477083254286649,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-04,13.596874160402539,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-05,18.77051332603836,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-06,25.246586999468665,-45.745500154729534,-12.986572044081978,5,Low
868128347ffffff,2022-07,30.83277288574683,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2022-08,33.63799925225044,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2022-09,32.71262274780982,-45.745500154729534,-12.986572044081978,5,Medium
868128347ffffff,2022-10,28.369907804580585,-45.745500154729534,-12.986572044081978,5,Medium
868128397ffffff,2021-41,81.96773853603987,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2021-42,79.00700565218627,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2021-43,68.40700956420484,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2021-44,53.16483119906861,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-45,38.4403512404298,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-46,29.21819576307496,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-47,28.620308413726114,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-48,36.84908988019844,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-49,51.11887990306571,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2021-50,66.59897698186636,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2021-51,78.04895865305892,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2021-52,81.59270315517035,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2022-01,76.03055920698557,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2022-02,63.24545970893427,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2022-03,47.56549913401253,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2022-04,34.29875902757397,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2022-05,27.936381952733147,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2022-06,30.632200897409536,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2022-07,41.47360981763527,-45.38626846758473,-12.986340205597235,5,Medium
868128397ffffff,2022-08,56.790504930935164,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2022-09,71.39771195740323,-45.38626846758473,-12.986340205597235,5,High
868128397ffffff,2022-10,80.35030481282695,-45.38626846758473,-12.986340205597235,5,High
86812839fffffff,2021-41,58.501715091594576,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2021-42,64.5303316705841,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2021-43,67.35757384160571,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2021-44,62.67040413313,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2021-45,52.05555351368331,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2021-46,39.10642978620914,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2021-47,28.206653965433755,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2021-48,23.04608857405281,-45.427342868384144,-12.93791756259226,5,Low
86812839fffffff,2021-49,25.371721545275214,-45.427342868384144,-12.93791756259226,5,Low
86812839fffffff,2021-50,34.39626458224421,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2021-51,47.06467107812073,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2021-52,59.08835022883414,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2022-01,66.39696849609533,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2022-02,66.51636521086978,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2022-03,59.40612142597697,-45.427342868384144,-12.93791756259226,5,High
86812839fffffff,2022-04,47.473242799193784,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2022-05,34.75732448888294,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2022-06,25.563041305460636,-45.427342868384144,-12.93791756259226,5,Low
86812839fffffff,2022-07,23.00290138665368,-45.427342868384144,-12.93791756259226,5,Low
86812839fffffff,2022-08,27.94357983611487,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2022-09,38.712526268669365,-45.427342868384144,-12.93791756259226,5,Medium
86812839fffffff,2022-10,51.664167371271496,-45.427342868384144,-12.93791756259226,5,Medium
8681283b7ffffff,2021-41,9.494184357618522,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-42,12.084413451532185,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-43,15.991114727270238,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-44,19.10432084406139,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-45,20.37012915613936,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-46,19.360030056659685,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-47,16.41596881795307,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-48,12.534588068991656,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-49,9.02983789438244,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-50,7.088168963693577,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-51,7.366887586397547,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2021-52,9.771640133832333,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-01,13.488354239094404,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-02,17.258823833537722,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-03,19.806645193061645,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-04,20.26931337227894,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-05,18.49020295035447,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-06,15.071589880256344,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-07,11.170765142493496,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-08,8.108261126368895,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-09,6.920816474998896,-45.40884832814015,-13.04452327142886,5,Low
8681283b7ffffff,2022-10,8.01041262258091,-45.40884832814015,-13.04452327142886,5,Low
86812864fffffff,2021-41,30.977456573135417,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2021-42,25.827661753331114,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-43,18.789937395742378,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-44,13.989643487648902,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-45,13.051806532406644,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-46,16.29390915447028,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-47,22.618413830445597,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2021-48,29.884308381530307,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2021-49,35.63189524708239,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2021-50,37.91546419233577,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2021-51,35.96196670623558,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2021-52,30.432713377243886,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2022-01,23.19950276090979,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-02,16.710968041147453,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-03,13.163649906805404,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-04,13.758409408166816,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-05,18.293904716722917,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-06,25.234750661614974,-45.33705085192087,-12.7049268118893,4,Low
86812864fffffff,2022-07,32.23128723616226,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2022-08,36.91500168197532,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2022-09,37.70033272836515,-45.33705085192087,-12.7049268118893,4,Medium
86812864fffffff,2022-10,34.32142503632009,-45.33705085192087,-12.7049268118893,4,Medium
86812872fffffff,2021-41,51.533017266345176,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-42,46.60347759681232,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-43,37.02758626834992,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-44,27.025154791041768,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-45,19.9822708836466,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2021-46,18.283137103070295,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2021-47,22.502955193007885,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2021-48,31.213205073901776,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-49,41.46523668842094,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-50,49.788466066957234,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-51,53.36525983276514,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2021-52,50.984778654387,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-01,43.45287839808179,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-02,33.31930659420247,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-03,24.01454543201662,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2022-04,18.68850276830267,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2022-05,19.14418497147216,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2022-06,25.227331558430613,-45.21783956032503,-13.0151463948212,5,Low
86812872fffffff,2022-07,34.878636449827354,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-08,44.83087756702144,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-09,51.71495795618644,-45.21783956032503,-13.0151463948212,5,Medium
86812872fffffff,2022-10,53.20043425326819,-45.21783956032503,-13.0151463948212,5,Medium
868128787ffffff,2021-41,27.52199637995875,-45.004214539469295,-12.927358180991677,5,Medium
868128787ffffff,2021-42,26.31681325499352,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-43,22.53666100588768,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-44,17.350507491225613,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-45,12.514002901006972,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-46,9.664432012619395,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-47,9.766449971243464,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-48,12.785520998496347,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-49,17.699609667228838,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-50,22.84516693660667,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-51,26.48028551983293,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2021-52,27.37438159148294,-45.004214539469295,-12.927358180991677,5,Medium
868128787ffffff,2022-01,25.224779973578944,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-02,20.759177692101222,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-03,15.4892992788775,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-04,11.199138017425955,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-05,9.341027012137417,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-06,10.543986003799068,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-07,14.40078154351633,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-08,19.6057862905344,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-09,24.396968413898716,-45.004214539469295,-12.927358180991677,5,Low
868128787ffffff,2022-10,27.152385990481385,-45.004214539469295,-12.927358180991677,5,Medium
868128827ffffff,2021-41,40.54718895060741,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-42,45.30187481122401,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-43,48.13610512887419,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-44,45.59057783269594,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-45,38.52702126693315,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-46,29.336636230346464,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-47,21.130611234813934,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2021-48,16.686902872214084,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2021-49,17.509824003522695,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2021-50,23.32079405135195,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2021-51,32.15264589662003,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2021-52,41.01556399947513,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2022-01,46.909216069861046,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2022-02,47.83844493629963,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2022-03,43.48868204016568,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2022-04,35.332437216245445,-45.48891274895464,-13.712024888116815,6,Medium
868128827ffffff,2022-05,26.130815151146376,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2022-06,18.998808388229143,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2022-07,16.350789929178948,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2022-08,19.083184088781337,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2022-09,26.271003145038264,-45.48891274895464,-13.712024888116815,6,Low
868128827ffffff,2022-10,35.48098015817938,-45.48891274895464,-13.712024888116815,6,Medium
86812885fffffff,2021-41,33.07220811689672,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-42,38.82350069945904,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-43,44.24236691709998,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-44,44.95449234357396,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-45,40.7188036792268,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-46,32.9691936129881,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2021-47,24.32911020646076,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2021-48,17.723450308802352,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2021-49,15.388404580703877,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2021-50,18.11444778628559,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2021-51,24.9787421695312,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2021-52,33.65754245292667,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-01,41.21284510004852,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-02,45.086980252026635,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-03,43.96845065055089,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-04,38.235908161941765,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-05,29.829970101296848,-45.58958498883384,-13.509174183591556,5,Medium
86812885fffffff,2022-06,21.596268922721865,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2022-07,16.322130338365017,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2022-08,15.792989812396927,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2022-09,20.18797541388187,-45.58958498883384,-13.509174183591556,5,Low
86812885fffffff,2022-10,28.019268225682456,-45.58958498883384,-13.509174183591556,5,Medium
8681288afffffff,2021-41,2.0539138898051825,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-42,2.4514367593006483,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-43,2.8626774115522458,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-44,2.9817870254480576,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-45,2.7684438450516713,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-46,2.294870181974017,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-47,1.7213832518953749,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-48,1.2421235550744394,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-49,1.019333180065677,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-50,1.1284325638284647,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-51,1.5324886781964622,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2021-52,2.09471783715745,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-01,2.6247905938559564,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-02,2.9432632944586783,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-03,2.9423245030445377,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-04,2.6222920253475808,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-05,2.0915053231068863,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-06,1.5296497396127395,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-07,1.1269282565403047,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-08,1.0196727518939954,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-09,1.2441920519703022,-45.37999664989745,-13.58640763516962,6,Low
8681288afffffff,2022-10,1.724480432927238,-45.37999664989745,-13.58640763516962,6,Low
8681288b7ffffff,2021-41,13.394804619624233,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-42,10.738648527096586,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-43,7.7834449955897425,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-44,6.592592705051899,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-45,7.569226665704697,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-46,10.382730440195742,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-47,14.080658555731919,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-48,17.411164498265492,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-49,19.246783881277022,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-50,18.966110973246973,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-51,16.664160980130504,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2021-52,13.120204884045467,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-01,9.533965596365707,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-02,7.119480007630424,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-03,6.694115376759003,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-04,8.401868886422045,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-05,11.664620786551202,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-06,15.377843226748524,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-07,18.284512159381627,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-08,19.400643240482257,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-09,18.34839656634164,-45.27515156657669,-13.624958662472938,6,Low
8681288b7ffffff,2022-10,15.483985478535311,-45.27515156657669,-13.624958662472938,6,Low
8681288c7ffffff,2021-41,49.479238079980895,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-42,53.02034454628246,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-43,53.16613793498829,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-44,47.527752061712455,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-45,38.0139297358843,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-46,27.845351549920036,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-47,20.464350279689633,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2021-48,18.36959015598228,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2021-49,22.27020290789029,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2021-50,30.845727908931696,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-51,41.19312303841712,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2021-52,49.80952125360993,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2022-01,53.77804376932791,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2022-02,51.75524070715145,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2022-03,44.42588442686546,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2022-04,34.271155963639856,-45.46220900815513,-13.489809146625635,5,Medium
8681288c7ffffff,2022-05,24.728699595734806,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2022-06,19.02888929646443,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2022-07,19.10126166874361,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2022-08,24.92131674958754,-45.46220900815513,-13.489809146625635,5,Low
8681288c7ffffff,2022-09,34.518811895849566,-45.46220900815513,-13.489809146625635,5,Medium
